db,sampling date,Time,sra_acc,depth,lat,lon,sal,temp,Region,Paper link
GEOTRACES,2010-05-11,13:26:00,SRR5788286,101,47.8,-39.4,36.004002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-30,3:06:00,SRR5788341,101,17.35,-20.82,35.580002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-17,1:54:00,SRR5788170,101,-32.46,-159.02,35.452999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-17,19:55:38,SRR5788040,101,-30,159,35.616001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-19,6:47:00,SRR5788161,101,-32.5,-155,35.449001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-12,16:59:00,SRR5788332,101,-32.5,-168,35.446999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-15,21:47:00,SRR5788096,101,-32.51,-162.01,35.485001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-20,13:01:00,SRR5788120,101,-32.49,-153.01,35.382999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-12,7:26:00,SRR5788135,101,-32.5,-169,35.460999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-23,3:39:00,SRR5788443,101,-36.48,13.28,34.728001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-10,12:29:00,SRR5788211,101.1,-34.9,16.08,NA,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-21,16:06:42,SRR5788402,101.7,-30,166.99,35.612,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-20,10:08:00,SRR5788027,101.9,-35.37,14.91,NA,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-26,6:22:00,SRR5788437,101.9,-38.43,10.09,34.84,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-27,19:24:00,SRR5788307,101.9,-40.06,5.53,34.799,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-29,18:23:00,SRR5788205,101.9,-40.02,0.89,34.522999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-20,13:30:00,SRR5788431,102,36.21,-53.27,36.532001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-14,16:46:00,SRR5788058,102,-32.5,-163.99,35.460999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-18,10:34:00,SRR5788053,102,-32.49,-157.01,35.389999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-18,20:24:00,SRR5788050,102,-32.5,-156.01,35.409,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-13,3:37:00,SRR5788179,102,-32.5,-167,35.448002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-13,12:49:00,SRR5788459,102,-32.5,-166,35.472,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-15,11:03:00,SRR5788091,102,-32.51,-162.99,35.486,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-16,16:16:00,SRR5788261,102,-32.51,-160.01,35.379002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-21,0:03:00,SRR5788119,102,-32.49,-152,35.403,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-18,13:22:00,SRR5788372,103,37.57,-50.69,36.383999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-21,13:30:00,SRR5788366,103,34.33,-55.43,36.500999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-10,22:48:00,SRR5788385,103,-32.5,-171,35.501999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-11,8:25:00,SRR5788241,103,-32.49,-170,35.547001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-10,14:23:00,SRR5788063,108.8,38.64,-69.13,36.749001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-19,19:31:00,SRR5787993,109.7,31.75,-64.17,36.722,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-08,10:56:00,SRR5788220,109.9,39.69,-69.86,35.855999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-30,3:40:00,SRR5788025,110.7,26.14,-44.83,37.106998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-16,13:59:00,SRR5788143,111.1,35.42,-66.54,36.740002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-12,14:57:00,SRR5788227,111.1,38.32,-68.88,36.361,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-15,6:20:00,SRR5788318,111.1,37.61,-68.39,36.084,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-26,15:01:00,SRR5788086,113.8,27.58,-49.63,36.948002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-01,17:25:00,SRR5788011,113.9,24.15,-40.22,37.304001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-17,19:56:00,SRR5788113,119,24.71,-67.07,36.834999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-15,2:37:00,SRR5788072,121.1,-39.26,7.73,35.092999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-07,11:25:00,SRR5788456,123.8,19.43,-29.38,36.662998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-19,21:44:00,SRR5788115,127,22.34,-63.58,36.972,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-26,15:01:00,SRR5788083,133.7,27.58,-49.63,36.831001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-03,23:12:00,SRR5788107,134.2,22.33,-35.87,36.964001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-10,8:27:00,SRR5788408,135,17.4,-24.5,36.271999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-23,11:11:00,SRR5788185,135,-9.16,-28,36.576,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-12,14:57:00,SRR5788226,135.2,38.32,-68.88,36.75,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-08,10:56:00,SRR5788223,135.4,39.69,-69.86,35.734001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-10,14:23:00,SRR5788064,135.6,38.65,-69.13,36.762001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-30,3:40:00,SRR5788225,135.6,26.14,-44.83,36.972,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-16,13:59:00,SRR5788138,135.8,35.42,-66.54,36.719002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-02,9:05:00,SRR5788175,136.5,17.4,-24.5,36.639999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-15,6:20:00,SRR5788319,139.6,37.61,-68.39,36.155998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-30,3:06:00,SRR5788340,140.7,17.35,-20.82,35.580002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-20,14:54:00,SRR5788186,143,-17.02,-30.61,36.754002,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-12,1:56:00,SRR5788467,148,-37.83,-41.12,35.605,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-14,18:45:00,SRR5788383,149,-32.09,-37.46,35.722,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-22,1:00:00,SRR5788189,149,-12.9,-29.23,36.896999,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-24,12:54:00,SRR5788180,149,-5.67,-28.46,35.723,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-25,21:08:00,SRR5788351,149,-2.65,-28.92,35.334,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-09,3:22:00,SRR5788099,149,-44.71,-45.53,34.521,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-11,2:17:00,SRR5787992,149,-39.96,-42.42,34.691002,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-26,12:25:00,SRR5788198,150,13.16,-53.42,36.912998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-24,15:06:00,SRR5788147,150,16.83,-56.27,37.144001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-13,0:53:00,SRR5788282,150,31.67,-64.17,36.594002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-16,0:22:00,SRR5788378,150,28.01,-67.5,36.765999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-15,23:40:00,SRR5788023,150,-29.05,-35.81,35.700001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-18,14:16:00,SRR5788017,150,-22.47,-32.75,36.254002,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-27,13:11:00,SRR5788348,150,-0.19,-32.87,35.402,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-06,19:40:00,SRR5788345,150,-48.94,-48.79,34.047001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-10,2:43:00,SRR5788048,150,-42.36,-44.03,34.678001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-20,13:30:00,SRR5788430,151,36.21,-53.27,36.513,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-18,13:22:00,SRR5788369,151,37.57,-50.69,36.327999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-28,14:16:00,SRR5788201,151,9.55,-50.47,36.506001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-13,13:43:00,SRR5788381,151,-35.01,-39.43,35.797001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-17,0:34:00,SRR5788020,151,-26.09,-34.26,36.389,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-03-08,3:21:00,SRR5788106,151,-46.91,-47.18,35.206001,,AOS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-22,13:07:00,SRR5787999,151,33.43,-58.05,36.584999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-24,11:14:00,SRR5788464,151.8,24,-22,36.27,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-10,12:13:00,SRR5788232,152,49.72,-42.47,35.140999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-21,13:30:00,SRR5788373,152,34.33,-55.43,36.486,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-17,19:56:00,SRR5788110,152,24.71,-67.07,36.708,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-11,13:26:00,SRR5788285,152,47.8,-39.4,35.995998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-12,20:39:00,SRR5788436,153,46.31,-39.66,35.942001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-15,6:20:00,SRR5788314,160,37.61,-68.39,36.368999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-03,23:12:00,SRR5788068,180,22.33,-35.87,37.395,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-19,19:31:00,SRR5787994,182.4,31.75,-64.17,36.591,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-10,8:27:00,SRR5788407,183.7,17.4,-24.5,35.742001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-03,23:12:00,SRR5788204,183.8,22.33,-35.87,36.589001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-26,15:01:00,SRR5788084,183.8,27.58,-49.63,36.675999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-07,11:25:00,SRR5788455,183.9,19.43,-29.38,36.138,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-01,17:25:00,SRR5788010,184,24.15,-40.22,36.852001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-12,14:57:00,SRR5788320,184.1,38.32,-68.88,36.693001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-30,3:06:00,SRR5788339,185,17.35,-20.82,35.41,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-02,9:05:00,SRR5788220,185.4,14.4,-24.5,36.150002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-11-02,9:05:00,SRR5788168,185.7,17.4,-24.5,36.719002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-30,3:40:00,SRR5788414,185.8,26.14,-44.83,35.494999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-08,10:56:00,SRR5788222,186.3,39.69,-69.86,36.615002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-16,13:59:00,SRR5788139,186.5,35.42,-66.54,36.641998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-10,14:23:00,SRR5788069,198,38.65,-69.13,35.902,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-12,20:39:00,SRR5788435,199,46.31,-39.66,35.101002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-10,12:13:00,SRR5788231,199,49.72,-42.45,36.511002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-20,13:30:00,SRR5788429,199,36.21,-53.27,36.493,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-21,13:30:00,SRR5788374,200,34.33,-55.43,36.34,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-26,12:25:00,SRR5788193,200,13.16,-53.42,36.653999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-19,21:44:00,SRR5788108,200,22.34,-63.58,36.669998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-16,0:22:00,SRR5788379,201,28.09,-67.5,36.368,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-18,13:22:00,SRR5788370,201,37.57,-50.69,35.287998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-28,14:16:00,SRR5788200,201,9.55,-50.47,36.948002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-24,15:06:00,SRR5788140,201,16.83,-56.27,35.896999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-11,13:26:00,SRR5788288,201,47.8,-39.4,36.566002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-05-22,13:07:00,SRR5788002,201,33.43,-58.05,35.257,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-19,18:28:00,SRR5788327,201.1,-32.5,-154,36.18,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-24,11:14:00,SRR5788338,202,24,-22,36.623001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-17,19:56:00,SRR5788111,202,24.71,-67.07,36.574001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-06-13,0:53:00,SRR5788281,202,31.67,-64.17,35.242001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-17,14:06:00,SRR5788151,203,-32.5,-158,35.287998,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-11,8:25:00,SRR5788242,204,-32.49,-170,35.331001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-13,22:40:00,SRR5788422,232.9,-32.5,-165,36.049999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-15,6:20:00,SRR5788315,233,37.61,-68.39,36.598999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-01,17:25:00,SRR5788009,233.1,24.15,-40.22,36.030998,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-07,11:25:00,SRR5788454,233.3,19.43,-29.38,36.591,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-19,19:31:00,SRR5788249,233.6,31.75,-64.17,36.570999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-26,15:01:00,SRR5788081,234.1,27.58,-49.63,36.442001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-03,23:12:00,SRR5788214,234.5,22.33,-35.87,35.611,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-10,8:27:00,SRR5788426,234.7,17.4,-24.5,36.563999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-10,14:23:00,SRR5788070,234.8,38.65,-69.13,36.553001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-30,3:40:00,SRR5788413,236.7,26.14,-44.83,36.617001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-12,14:57:00,SRR5788321,237.3,38.32,-68.88,36.594002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-16,13:59:00,SRR5788008,281.4,35.42,-66.54,36.576,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-19,19:31:00,SRR5788250,283.3,31.75,-64.17,35.910999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-07,11:25:00,SRR5788453,283.9,19.43,-29.38,36.452,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-01,17:25:00,SRR5788014,284.7,24.15,-40.22,35.943001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-15,6:20:00,SRR5788452,284.8,37.61,-68.39,36.43,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-30,3:40:00,SRR5788412,285,26.14,-44.83,36.491001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-26,15:01:00,SRR5788082,285.3,27.58,-49.63,36.584,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-12,14:57:00,SRR5788322,285.9,38.32,-68.88,35.508999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-10,8:27:00,SRR5788425,285.9,17.4,-24.5,35.292999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-08,10:56:00,SRR5788217,288.8,39.69,-69.86,36.453999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-10,14:23:00,SRR5788067,291.5,38.65,-69.13,36.59,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-16,13:59:00,SRR5788007,300.8,35.42,-66.54,36.228001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-03,23:12:00,SRR5788213,349,22.33,-35.87,35.900002,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2010-10-24,11:14:00,SRR5788337,374.3,24,-22,36.019001,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-03,23:12:00,SRR5788036,389.4,22.33,-35.87,35.695999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-07,11:25:00,SRR5788448,414.2,19.43,-29.38,36.480999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-11-19,19:31:00,SRR5788251,499.6,31.75,-64.17,35.717999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-12-03,23:12:00,SRR5788215,999.9,22.33,-35.87,34.355,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-29,16:18:17,SRR5788265,1001.5,-32.5,-176.03,34.338001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-31,18:10:31,SRR5788272,1001.5,-32.5,-170,34.386002,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-05-28,11:09:40,SRR5788395,1008,-32.5,-179.13,34.314999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-17,20:11:00,SRR5788150,1008,-32.51,-158.03,34.314999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-19,22:18:00,SRR5788328,1012,-32.49,-154,34.331001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-11,14:02:00,SRR5788243,1023,-32.49,-169.99,34.306999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-14,4:11:00,SRR5788421,1055.2,-32.52,-164.98,35.001999,,AON,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-11,14:02:00,SRR5788244,4580,-32.49,-169.99,34.710999,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-19,22:18:00,SRR5788329,5095,-32.49,-154,34.709,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-14,4:11:00,SRR5788420,5100,-32.52,-164.98,34.707001,,POS,https://www.nature.com/articles/sdata2018176
GEOTRACES,2011-06-17,20:11:00,SRR5788153,5601,-32.52,-158.03,34.708,,POS,https://www.nature.com/articles/sdata2018176
HOT,2004-02-24,NA,SRR5720299,5,22.75,-158,34.8861,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-05-18,NA,SRR5720305,5,22.75,-158,34.575,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-06-15,NA,SRR5720298,5,22.75,-158,34.7233,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-08-15,NA,SRR5720227,5,22.75,-158,34.8643,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-09-28,NA,SRR5720222,5,22.75,-158,34.8948,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-10-10,NA,SRR5720219,5,22.75,-158,NA,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-11-10,NA,SRR5720241,5,22.75,-158,NA,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-12-14,NA,SRR5720246,5,22.75,-158,NA,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-01-17,NA,SRR5720247,5,22.75,-158,35.3425,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-02-25,NA,SRR5720269,5,22.75,-158,35.3248,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-03-28,NA,SRR5720268,5,22.75,-158,35.3248,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-04-23,NA,SRR5720271,5,22.75,-158,35.0423,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-05-20,NA,SRR5720266,5,22.75,-158,35.0519,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-06-19,NA,SRR5720294,5,22.75,-158,35.1736,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-07-19,NA,SRR5720291,5,22.75,-158,35.3069,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-08-20,NA,SRR5720288,5,22.75,-158,34.8495,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-11-09,NA,SRR5720311,5,22.75,-158,35.1978,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-12-20,NA,SRR5720314,5,22.75,-158,35.3042,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-01-21,NA,SRR5720329,5,22.75,-158,35.1961,,PON,https://www.nature.com/articles/sdata2018176
HOT,2009-08-19,NA,SRR6507277,5,22.75,-158,35.2035,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-10-14,NA,SRR5720317,10,22.75,-158,35.0446,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-03-19,NA,SRR5720330,10,22.75,-158,35.1948,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-04-20,NA,SRR5720302,25,22.75,-158,35.0041,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-12-20,NA,SRR5720315,85,22.75,-158,35.3508,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-02-24,NA,SRR5720300,100,22.75,-158,35.3292,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-08-15,NA,SRR5720228,100,22.75,-158,35.2739,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-11-10,NA,SRR5720244,100,22.75,-158,NA,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-12-14,NA,SRR5720245,100,22.75,-158,NA,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-06-19,NA,SRR5720293,100,22.75,-158,35.2967,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-11-09,NA,SRR5720312,100,22.75,-158,35.2811,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-10-14,NA,SRR5720308,100,22.75,-158,35.0844,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-01-21,NA,SRR5720328,100,22.75,-158,35.2852,,PON,https://www.nature.com/articles/sdata2018176
HOT,2009-11-04,NA,SRR6507278,100,22.75,-158,35.3307,,AON,https://www.nature.com/articles/sdata2018176
HOT,2004-05-18,NA,SRR5720306,115,22.75,-158,35.1733,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-09-28,NA,SRR5720223,115,22.75,-158,35.3306,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-10-10,NA,SRR5720220,115,22.75,-158,NA,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-02-25,NA,SRR5720270,115,22.75,-158,35.3341,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-05-20,NA,SRR5720296,115,22.75,-158,35.3059,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-08-20,NA,SRR5720287,115,22.75,-158,35.0794,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-03-19,NA,SRR5720325,115,22.75,-158,35.309,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-04-20,NA,SRR5720303,125,22.75,-158,35.3081,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-06-15,NA,SRR5720225,125,22.75,-158,35.2812,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-01-17,NA,SRR5720240,125,22.75,-158,35.3207,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-03-28,NA,SRR5720273,125,22.75,-158,35.3191,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-04-23,NA,SRR5720272,125,22.75,-158,35.1796,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-07-19,NA,SRR5720290,125,22.75,-158,35.2349,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-02-24,NA,SRR5720301,175,22.75,-158,35.0485,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-04-20,NA,SRR5720304,175,22.75,-158,35.1866,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-05-18,NA,SRR5720297,175,22.75,-158,35.0609,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-06-15,NA,SRR5720226,175,22.75,-158,35.2757,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-08-15,NA,SRR5720221,175,22.75,-158,34.8079,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-09-28,NA,SRR5720224,175,22.75,-158,35.0644,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-10-10,NA,SRR5720242,175,22.75,-158,NA,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-11-10,NA,SRR5720243,175,22.75,-158,NA,,PON,https://www.nature.com/articles/sdata2018176
HOT,2004-12-14,NA,SRR5720248,175,22.75,-158,NA,,PON,https://www.nature.com/articles/sdata2018176
HOT,2003-01-17,NA,SRR5720239,175,22.75,-158,35.1374,,PON,https://www.nature.com/articles/sdata2018176
